t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
14956.340266435367,184872772513.36008,17715605335656.215,132309465673671.39,150209943781842.94,53152021764.71023,0.0,2707239.920438127,53154729004.630646,1357787713307.9512,0.03594123461189879,106510966251.41649,1464298679559.3928,-2168841.874579747,-3393389.670564417,-338610.9673145229,-32.115123677571034,-2234564.883214259,-4632003.10217575,-27633477.490523823
16501.974293078907,184846608401.11273,17713098141810.09,132290741766879.53,150188686517089.84,65121231922.77837,0.0,3316878.509532377,65124548801.288,1301140744798.8047,0.03594123461189879,102067329499.59175,1403208074298.432,-2523993.5346511584,-3392520.230102932,-338454.3179250188,-32.11502352348421,-2227051.0609004158,-4426368.907612869,-25712383.169022452
18202.1717223868,184817882425.98248,17710345455711.18,132270184506015.36,150165347844153.6,75632052529.9746,0.0,3852235.6267067464,75635904765.60162,1244542259948.8215,0.03594123461189879,97627495442.72334,1342169755391.5847,-2827638.003065948,-3391569.716394027,-338282.9029428801,-32.11491285161643,-2218887.191997178,-4202773.35996625,-23855325.875669885
20072.38889462548,184786349555.8329,17707323796989.195,132247618538027.39,150139728684571.12,84636847353.70677,0.0,4310884.9727149885,84641158238.67932,1188220473220.7954,0.03594123461189879,93209366258.77249,1281429839479.6018,-3079829.7580141,-3390531.1326189237,-338095.46264007565,-32.11479051712113,-2210026.87798359,-3965238.486813628,-22071512.08427517
22129.627784088032,184751742345.8619,17704007537564.668,132222852470635.94,150111611750544.47,92123189859.08923,0.0,4692193.615637816,92127882052.70486,1132388452128.8096,0.03594123461189879,88829655944.95164,1221218108073.7927,-3281529.3746925346,-3389396.9732825127,-337890.66270174936,-32.11465524474959,-2200422.214015828,-3717988.668826424,-20370738.755616862
24392.590562496836,184713769055.458,17700368721194.895,132195677524703.5,150080760014952.5,98114652442.86781,0.0,4997362.189646706,98119649805.0575,1077236085363.3881,0.03594123461189879,84503260256.08533,1161739345619.507,-3434632.867631736,-3388159.201587416,-337667.0981879858,-32.11450561348826,-2190024.085058947,-3465270.714151206,-18762112.931013744
26881.84961874652,184672111631.14035,17696376870190.64,132165866090770.7,150046915072593.44,102669604390.82324,0.0,5229363.670283368,102674833754.49417,1022924715511.8593,0.03594123461189879,80242835665.23645,1103167551177.1365,-3541951.3187916866,-3386809.2273971746,-337423.3000404358,-32.11434003943585,-2178782.5327343848,-3211197.9963015513,-17252906.01997529
29620.034580621174,184626423549.4251,17691998778704.48,132133170185354.89,150009795387609.0,105878002464.01813,0.0,5392779.906490469,105883395243.92397,969585248070.1312,0.03594123461189879,76058651020.62048,1045643899090.7864,-3607131.8921340844,-3385337.8857684927,-337157.7446214025,-32.114156756763144,-2166647.197327352,-2959619.3031391744,-15847691.937718442
32632.038038683295,184576327513.3961,17687198292004.184,132097319802522.45,149969094422041.66,107856370342.08214,0.0,5493545.904063376,107861863887.98615,917320114467.4443,0.03594123461189879,71958741529.8675,989278855997.343,-3634520.5107815205,-3383735.41591003,-336868.86677252984,-32.113953796593336,-2153567.837586038,-2714010.5610044934,-14547870.844309913
35945.24184255163,184521412996.75903,17681936071130.703,132058021156380.19,149924478640506.78,108741364488.60399,0.0,5538622.110062071,108746903110.71428,866208945114.2528,0.03594123461189879,67949353777.0764,934158298891.3668,-3628975.4458627505,-3381991.4402644527,-336555.07684039715,-32.11372896364528,-2139494.9284768,-2477387.503264155,-13351619.538771112
