t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
897380.4159861216,180689704015.7266,17314762705536.29,129316422099762.3,146811874509314.0,375805451091.773,0.0,19141238.388010092,375824592330.16223,6391751098856.897,2961.5230026874483,501395032453.3404,6893146134271.757,-329242.02579481254,-1166519.5099955548,-106171.38918026963,-3.764158056668475,48335.50267049728,238006.55716353716,-357929.40244762646
990118.4575847338,180186944656.90112,17266585616497.469,128956661342929.0,146403433904084.16,392179400725.0688,0.0,19975227.550039947,392199375952.6169,6752799214882.649,2961.5230026874483,529716900593.028,7282516118437.279,-316584.66019869613,-1110605.0865916095,-101430.64212625427,-3.764063658472318,43441.9847365617,232451.051777159,-348547.43486116204
1092130.3033432073,179648465166.61005,17214985629070.281,128571339433999.22,145965973528237.03,409780148267.9883,0.0,20871702.31776911,409801019970.3081,7139271240278.402,2961.5230026874483,560033089973.499,7699304333213.378,-303923.39730278665,-1056351.88781871,-96890.25426378098,-3.764783450427822,38904.502282408655,226769.92711662097,-338971.1931010681
1204343.3336775282,179072459371.75235,17159789665112.666,128159163747304.17,145498025871788.7,428672912993.562,0.0,21833984.563321672,428694746978.1242,7552414681538.956,2961.5230026874483,592441456884.9353,8144856141385.393,-291287.54474162153,-1003818.7648512834,-92544.67891104065,-3.766377079428789,34701.276289976006,220975.24983701424,-329223.2186321278
1327777.6670452813,178457106240.6653,17100823222514.912,127718830999292.4,144998111328048.47,448923277830.7541,0.0,22865414.68123825,448946143245.43225,7993479811189.56,2961.5230026874483,627040074523.2754,8620519888674.369,-278705.87937864044,-953051.5855457583,-88387.37607521274,-3.7689195042634562,30809.82343593956,215079.74332677163,-319327.2694221371
1463555.4337498096,177800577144.13,17037911070976.225,127249032442111.28,144464744090232.53,470596848075.4614,0.0,23969334.205293395,470620817409.667,8463713339740.73,2961.5230026874483,663926736607.0193,9127640079309.252,-266206.5736245463,-904080.6443511818,-84411.21830728292,-3.772500159171822,27207.70687021554,209096.63825159305,-309308.10439773666
1612910.9771247907,177101043466.08286,16970877981290.703,126748459307462.08,143896438332220.5,493758886524.85046,0.0,25149067.224465925,493784035592.07587,8964351696780.713,2961.5230026874483,703198430325.2684,9667550130067.459,-253817.15419664103,-856919.3633120894,-80608.8410964811,-3.777221727362894,23873.16828732806,203039.51923983084,-299191.2504937232
1777202.07483727,176356684518.55002,16899549483790.322,126215808468350.7,143291714636660.5,518473926572.64813,0.0,26407900.676369715,518500334473.3251,9496613942030.434,2961.5230026874483,744950780245.6936,10241564725237.652,-241564.4690091113,-811564.4213110937,-76972.91356604638,-3.7831987917689873,20785.60975415389,196922.16827381545,-289002.75804419565
1957922.2823209972,175565695718.879,16823752651919.209,125649788288674.61,142649106636313.9,544805365212.41644,0.0,27749063.61732304,544833114276.0328,10061694325817.98,2961.5230026874483,789277464702.7158,10850971793482.264,-229474.6445565647,-767997.1934788588,-73496.32071994558,-3.790556715749107,17925.909362076054,190758.40899503898,-278768.9522036817
2156714.5105530974,174726296989.1386,16743316907100.21,125049124632131.58,141967167836220.88,572815038201.5015,0.0,29175705.583790198,572844213907.0834,10660754519024.682,2961.5230026874483,836269606231.8689,11497024128218.055,-217573.02316638635,-726186.1750996005,-70172.26264148673,-3.7994311276645867,15276.573181687281,184561.95791562027,-268516.18884260394
2375385.961608407,173836741337.2834,16658074841023.865,124412567001593.97,141244478583953.72,602562779874.6,0.0,30690874.17196792,602593470748.7734,11294915535798.67,2961.5230026874483,886015137870.1078,12180930676630.412,-205884.07684806752,-686089.94747059,-66994.28595116251,-3.80996832595427,12821.743653661175,178346.2889857012,-258270.6229622761
2592000.0,172985901352.4943,16576542708671.295,123803711708250.84,140553240318275.8,631066628307.4484,0.0,32142686.42252307,631098770993.8745,11900822352602.473,2961.5230026874483,933544297453.8107,12834366653017.78,-195463.2962010435,-651064.6796443562,-64224.8590418401,-3.821039622249923,10742.900210274134,172695.51948905157,-248991.6779295718
